id_puce,lot_id,défectueux
3464,174,Non défectueux
3465,174,Non défectueux
3466,174,Non défectueux
3467,174,Défectueux
3468,174,Non défectueux
3469,174,Non défectueux
3470,174,Non défectueux
3471,174,Non défectueux
3472,174,Non défectueux
3473,174,Non défectueux
3474,174,Non défectueux
3475,174,Non défectueux
3476,174,Non défectueux
3477,174,Non défectueux
3478,174,Non défectueux
3479,174,Non défectueux
3480,174,Non défectueux
3481,175,Non défectueux
3482,175,Non défectueux
3483,175,Non défectueux
3484,175,Non défectueux
3485,175,Non défectueux
3486,175,Non défectueux
3487,175,Non défectueux
3488,175,Non défectueux
3489,175,Non défectueux
3490,175,Non défectueux
3491,175,Défectueux
3492,175,Non défectueux
3493,175,Non défectueux
3494,175,Défectueux
3495,175,Non défectueux
3496,175,Défectueux
3497,175,Non défectueux
3498,175,Non défectueux
3499,175,Non défectueux
3500,175,Non défectueux
3501,176,Non défectueux
3502,176,Non défectueux
3503,176,Non défectueux
3504,176,Non défectueux
3505,176,Non défectueux
3506,176,Non défectueux
3507,176,Défectueux
3508,176,Défectueux
3509,176,Non défectueux
3510,176,Non défectueux
3511,176,Non défectueux
3512,176,Non défectueux
3513,176,Non défectueux
3514,176,Non défectueux
3515,176,Non défectueux
3516,176,Non défectueux
3517,176,Non défectueux
3518,176,Non défectueux
3519,176,Non défectueux
3520,176,Non défectueux
3521,177,Non défectueux
3522,177,Non défectueux
3523,177,Non défectueux
3524,177,Non défectueux
3525,177,Non défectueux
3526,177,Non défectueux
3527,177,Défectueux
3528,177,Non défectueux
3529,177,Défectueux
3530,177,Non défectueux
3531,177,Non défectueux
3532,177,Non défectueux
3533,177,Défectueux
3534,177,Non défectueux
3535,177,Non défectueux
3536,177,Non défectueux
3537,177,Défectueux
3538,177,Défectueux
3539,177,Défectueux
3540,177,Non défectueux
3541,178,Non défectueux
3542,178,Non défectueux
3543,178,Non défectueux
3544,178,Défectueux
3545,178,Non défectueux
3546,178,Défectueux
3547,178,Non défectueux
3548,178,Non défectueux
3549,178,Non défectueux
3550,178,Non défectueux
3551,178,Défectueux
3552,178,Non défectueux
3553,178,Défectueux
3554,178,Non défectueux
3555,178,Non défectueux
3556,178,Non défectueux
3557,178,Non défectueux
3558,178,Non défectueux
3559,178,Défectueux
3560,178,Non défectueux
3561,179,Non défectueux
3562,179,Non défectueux
3563,179,Non défectueux
3564,179,Défectueux
3565,179,Non défectueux
3566,179,Non défectueux
3567,179,Non défectueux
3568,179,Non défectueux
3569,179,Non défectueux
3570,179,Non défectueux
3571,179,Non défectueux
3572,179,Non défectueux
3573,179,Non défectueux
3574,179,Non défectueux
3575,179,Non défectueux
3576,179,Non défectueux
3577,179,Non défectueux
3578,179,Non défectueux
3579,179,Non défectueux
3580,179,Non défectueux
3581,180,Non défectueux
3582,180,Non défectueux
3583,180,Non défectueux
3584,180,Non défectueux
3585,180,Non défectueux
3586,180,Non défectueux
3587,180,Non défectueux
3588,180,Non défectueux
3589,180,Non défectueux
3590,180,Non défectueux
3591,180,Non défectueux
3592,180,Défectueux
3593,180,Non défectueux
3594,180,Non défectueux
3595,180,Défectueux
3596,180,Non défectueux
3597,180,Non défectueux
3598,180,Non défectueux
3599,180,Non défectueux
3600,180,Non défectueux
3601,181,Non défectueux
3602,181,Non défectueux
3603,181,Non défectueux
3604,181,Non défectueux
3605,181,Non défectueux
3606,181,Défectueux
3607,181,Non défectueux
3608,181,Non défectueux
3609,181,Non défectueux
3610,181,Non défectueux
3611,181,Non défectueux
3612,181,Non défectueux
3613,181,Non défectueux
3614,181,Non défectueux
3615,181,Non défectueux
3616,181,Non défectueux
3617,181,Non défectueux
3618,181,Non défectueux
3619,181,Défectueux
3620,181,Non défectueux
3621,182,Non défectueux
3622,182,Non défectueux
3623,182,Non défectueux
3624,182,Non défectueux
3625,182,Non défectueux
3626,182,Non défectueux
3627,182,Non défectueux
3628,182,Non défectueux
3629,182,Non défectueux
3630,182,Non défectueux
3631,182,Non défectueux
3632,182,Non défectueux
3633,182,Non défectueux
3634,182,Défectueux
3635,182,Non défectueux
3636,182,Non défectueux
3637,182,Non défectueux
3638,182,Défectueux
3639,182,Non défectueux
3640,182,Non défectueux
3641,183,Non défectueux
3642,183,Non défectueux
3643,183,Non défectueux
3644,183,Non défectueux
3645,183,Non défectueux
3646,183,Non défectueux
3647,183,Non défectueux
3648,183,Défectueux
3649,183,Non défectueux
3650,183,Non défectueux
3651,183,Non défectueux
3652,183,Non défectueux
3653,183,Défectueux
3654,183,Non défectueux
3655,183,Défectueux
3656,183,Défectueux
3657,183,Non défectueux
3658,183,Non défectueux
3659,183,Non défectueux
3660,183,Non défectueux
3661,184,Non défectueux
3662,184,Défectueux
3663,184,Non défectueux
3664,184,Non défectueux
3665,184,Non défectueux
3666,184,Non défectueux
3667,184,Non défectueux
3668,184,Non défectueux
3669,184,Non défectueux
3670,184,Non défectueux
3671,184,Non défectueux
3672,184,Non défectueux
3673,184,Non défectueux
3674,184,Défectueux
3675,184,Non défectueux
3676,184,Non défectueux
3677,184,Non défectueux
3678,184,Non défectueux
3679,184,Non défectueux
3680,184,Non défectueux
3681,185,Non défectueux
3682,185,Non défectueux
3683,185,Non défectueux
3684,185,Non défectueux
3685,185,Non défectueux
3686,185,Non défectueux
3687,185,Non défectueux
3688,185,Non défectueux
3689,185,Non défectueux
3690,185,Non défectueux
3691,185,Non défectueux
3692,185,Non défectueux
3693,185,Non défectueux
3694,185,Défectueux
3695,185,Non défectueux
3696,185,Défectueux
3697,185,Défectueux
3698,185,Non défectueux
3699,185,Non défectueux
3700,185,Non défectueux
3701,186,Non défectueux
3702,186,Non défectueux
3703,186,Non défectueux
3704,186,Défectueux
3705,186,Non défectueux
3706,186,Non défectueux
3707,186,Non défectueux
3708,186,Non défectueux
3709,186,Défectueux
3710,186,Non défectueux
3711,186,Défectueux
3712,186,Non défectueux
3713,186,Non défectueux
3714,186,Non défectueux
3715,186,Non défectueux
3716,186,Non défectueux
3717,186,Non défectueux
3718,186,Non défectueux
3719,186,Non défectueux
3720,186,Non défectueux
3721,187,Non défectueux
3722,187,Non défectueux
3723,187,Non défectueux
3724,187,Non défectueux
3725,187,Non défectueux
3726,187,Non défectueux
3727,187,Non défectueux
3728,187,Non défectueux
3729,187,Non défectueux
3730,187,Non défectueux
3731,187,Non défectueux
3732,187,Non défectueux
3733,187,Non défectueux
3734,187,Non défectueux
3735,187,Non défectueux
3736,187,Non défectueux
3737,187,Non défectueux
3738,187,Non défectueux
3739,187,Non défectueux
3740,187,Non défectueux
3741,188,Non défectueux
3742,188,Non défectueux
3743,188,Non défectueux
3744,188,Non défectueux
3745,188,Non défectueux
3746,188,Non défectueux
3747,188,Défectueux
3748,188,Non défectueux
3749,188,Non défectueux
3750,188,Non défectueux
3751,188,Non défectueux
3752,188,Non défectueux
3753,188,Non défectueux
3754,188,Défectueux
3755,188,Non défectueux
3756,188,Défectueux
3757,188,Non défectueux
3758,188,Non défectueux
3759,188,Non défectueux
3760,188,Non défectueux
3761,189,Non défectueux
3762,189,Non défectueux
3763,189,Non défectueux
3764,189,Non défectueux
3765,189,Non défectueux
3766,189,Non défectueux
3767,189,Non défectueux
3768,189,Non défectueux
3769,189,Non défectueux
3770,189,Défectueux
3771,189,Non défectueux
3772,189,Non défectueux
3773,189,Non défectueux
3774,189,Non défectueux
3775,189,Défectueux
3776,189,Non défectueux
3777,189,Non défectueux
3778,189,Non défectueux
3779,189,Non défectueux
3780,189,Non défectueux
3781,190,Non défectueux
3782,190,Non défectueux
3783,190,Non défectueux
3784,190,Non défectueux
3785,190,Non défectueux
3786,190,Défectueux
3787,190,Non défectueux
3788,190,Non défectueux
3789,190,Non défectueux
3790,190,Défectueux
3791,190,Non défectueux
3792,190,Non défectueux
3793,190,Non défectueux
3794,190,Défectueux
3795,190,Non défectueux
3796,190,Non défectueux
3797,190,Non défectueux
3798,190,Non défectueux
3799,190,Non défectueux
3800,190,Non défectueux
3801,191,Non défectueux
3802,191,Non défectueux
3803,191,Défectueux
3804,191,Non défectueux
3805,191,Non défectueux
3806,191,Non défectueux
3807,191,Non défectueux
3808,191,Non défectueux
3809,191,Non défectueux
3810,191,Non défectueux
3811,191,Non défectueux
3812,191,Non défectueux
3813,191,Défectueux
3814,191,Non défectueux
3815,191,Non défectueux
3816,191,Non défectueux
3817,191,Non défectueux
3818,191,Non défectueux
3819,191,Non défectueux
3820,191,Non défectueux
3821,192,Non défectueux
3822,192,Non défectueux
3823,192,Non défectueux
3824,192,Non défectueux
3825,192,Non défectueux
3826,192,Non défectueux
3827,192,Non défectueux
3828,192,Non défectueux
3829,192,Non défectueux
3830,192,Non défectueux
3831,192,Non défectueux
3832,192,Non défectueux
3833,192,Non défectueux
3834,192,Non défectueux
3835,192,Non défectueux
3836,192,Non défectueux
3837,192,Non défectueux
3838,192,Non défectueux
3839,192,Défectueux
3840,192,Non défectueux
3841,193,Non défectueux
3842,193,Non défectueux
3843,193,Défectueux
3844,193,Défectueux
3845,193,Non défectueux
3846,193,Non défectueux
3847,193,Non défectueux
3848,193,Non défectueux
3849,193,Défectueux
3850,193,Non défectueux
3851,193,Non défectueux
3852,193,Non défectueux
3853,193,Non défectueux
3854,193,Non défectueux
3855,193,Non défectueux
3856,193,Défectueux
3857,193,Non défectueux
3858,193,Non défectueux
3859,193,Non défectueux
3860,193,Non défectueux
3861,194,Non défectueux
3862,194,Non défectueux
3863,194,Non défectueux
3864,194,Non défectueux
3865,194,Non défectueux
3866,194,Non défectueux
3867,194,Défectueux
3868,194,Non défectueux
3869,194,Non défectueux
3870,194,Non défectueux
3871,194,Non défectueux
3872,194,Non défectueux
3873,194,Non défectueux
3874,194,Non défectueux
3875,194,Non défectueux
3876,194,Non défectueux
3877,194,Non défectueux
3878,194,Non défectueux
3879,194,Non défectueux
3880,194,Non défectueux
3881,195,Non défectueux
3882,195,Non défectueux
3883,195,Non défectueux
3884,195,Non défectueux
3885,195,Non défectueux
3886,195,Non défectueux
3887,195,Non défectueux
3888,195,Non défectueux
3889,195,Non défectueux
3890,195,Défectueux
3891,195,Non défectueux
3892,195,Non défectueux
3893,195,Non défectueux
3894,195,Non défectueux
3895,195,Non défectueux
3896,195,Non défectueux
3897,195,Non défectueux
3898,195,Non défectueux
3899,195,Non défectueux
3900,195,Non défectueux
3901,196,Non défectueux
3902,196,Non défectueux
3903,196,Non défectueux
3904,196,Non défectueux
3905,196,Non défectueux
3906,196,Non défectueux
3907,196,Non défectueux
3908,196,Non défectueux
3909,196,Non défectueux
3910,196,Non défectueux
3911,196,Non défectueux
3912,196,Non défectueux
3913,196,Non défectueux
3914,196,Non défectueux
3915,196,Non défectueux
3916,196,Non défectueux
3917,196,Non défectueux
3918,196,Non défectueux
3919,196,Non défectueux
3920,196,Non défectueux
3921,197,Non défectueux
3922,197,Non défectueux
3923,197,Non défectueux
3924,197,Défectueux
3925,197,Non défectueux
3926,197,Défectueux
3927,197,Défectueux
3928,197,Non défectueux
3929,197,Non défectueux
3930,197,Défectueux
3931,197,Non défectueux
3932,197,Non défectueux
3933,197,Non défectueux
3934,197,Défectueux
3935,197,Non défectueux
3936,197,Non défectueux
3937,197,Non défectueux
3938,197,Non défectueux
3939,197,Défectueux
3940,197,Défectueux
3941,198,Non défectueux
3942,198,Non défectueux
3943,198,Non défectueux
3944,198,Non défectueux
3945,198,Non défectueux
3946,198,Non défectueux
3947,198,Non défectueux
3948,198,Non défectueux
3949,198,Non défectueux
3950,198,Non défectueux
3951,198,Non défectueux
3952,198,Défectueux
3953,198,Non défectueux
3954,198,Défectueux
3955,198,Non défectueux
3956,198,Non défectueux
3957,198,Non défectueux
3958,198,Non défectueux
3959,198,Non défectueux
3960,198,Non défectueux
3961,199,Non défectueux
3962,199,Non défectueux
3963,199,Non défectueux
3964,199,Non défectueux
3965,199,Non défectueux
3966,199,Non défectueux
3967,199,Non défectueux
3968,199,Non défectueux
3969,199,Non défectueux
3970,199,Défectueux
3971,199,Non défectueux
3972,199,Non défectueux
3973,199,Défectueux
3974,199,Non défectueux
3975,199,Non défectueux
3976,199,Non défectueux
3977,199,Non défectueux
3978,199,Non défectueux
3979,199,Non défectueux
3980,199,Non défectueux
3981,200,Non défectueux
3982,200,Non défectueux
3983,200,Non défectueux
3984,200,Non défectueux
3985,200,Non défectueux
3986,200,Non défectueux
3987,200,Non défectueux
3988,200,Non défectueux
3989,200,Non défectueux
3990,200,Non défectueux
3991,200,Non défectueux
3992,200,Non défectueux
3993,200,Non défectueux
3994,200,Non défectueux
3995,200,Défectueux
3996,200,Défectueux
3997,200,Non défectueux
3998,200,Non défectueux
3999,200,Non défectueux
4000,200,Non défectueux
4001,201,Non défectueux
4002,201,Non défectueux
4003,201,Non défectueux
4004,201,Non défectueux
4005,201,Non défectueux
4006,201,Non défectueux
4007,201,Non défectueux
4008,201,Défectueux
4009,201,Non défectueux
4010,201,Non défectueux
4011,201,Non défectueux
4012,201,Défectueux
4013,201,Non défectueux
4014,201,Non défectueux
4015,201,Défectueux
4016,201,Non défectueux
4017,201,Défectueux
4018,201,Non défectueux
4019,201,Non défectueux
4020,201,Non défectueux
4021,202,Non défectueux
4022,202,Non défectueux
4023,202,Non défectueux
4024,202,Défectueux
4025,202,Non défectueux
4026,202,Non défectueux
4027,202,Non défectueux
4028,202,Défectueux
4029,202,Non défectueux
4030,202,Non défectueux
4031,202,Non défectueux
4032,202,Non défectueux
4033,202,Non défectueux
4034,202,Défectueux
4035,202,Non défectueux
4036,202,Non défectueux
4037,202,Non défectueux
4038,202,Non défectueux
4039,202,Non défectueux
4040,202,Non défectueux
4041,203,Non défectueux
4042,203,Non défectueux
4043,203,Non défectueux
4044,203,Non défectueux
4045,203,Non défectueux
4046,203,Non défectueux
4047,203,Non défectueux
4048,203,Non défectueux
4049,203,Non défectueux
4050,203,Non défectueux
4051,203,Non défectueux
4052,203,Défectueux
4053,203,Non défectueux
4054,203,Non défectueux
4055,203,Défectueux
4056,203,Non défectueux
4057,203,Non défectueux
4058,203,Non défectueux
4059,203,Non défectueux
4060,203,Non défectueux
4061,204,Défectueux
4062,204,Défectueux
4063,204,Non défectueux
4064,204,Non défectueux
4065,204,Non défectueux
4066,204,Non défectueux
4067,204,Non défectueux
4068,204,Non défectueux
4069,204,Non défectueux
4070,204,Non défectueux
4071,204,Non défectueux
4072,204,Non défectueux
4073,204,Non défectueux
4074,204,Non défectueux
4075,204,Non défectueux
4076,204,Non défectueux
4077,204,Non défectueux
4078,204,Non défectueux
4079,204,Non défectueux
4080,204,Non défectueux
4081,205,Non défectueux
4082,205,Défectueux
4083,205,Non défectueux
4084,205,Non défectueux
4085,205,Non défectueux
4086,205,Non défectueux
4087,205,Non défectueux
4088,205,Non défectueux
4089,205,Non défectueux
4090,205,Non défectueux
4091,205,Non défectueux
4092,205,Non défectueux
4093,205,Défectueux
4094,205,Non défectueux
4095,205,Défectueux
4096,205,Non défectueux
4097,205,Non défectueux
4098,205,Non défectueux
4099,205,Non défectueux
4100,205,Non défectueux
4101,206,Non défectueux
4102,206,Non défectueux
4103,206,Non défectueux
4104,206,Non défectueux
4105,206,Non défectueux
4106,206,Non défectueux
4107,206,Non défectueux
4108,206,Non défectueux
4109,206,Non défectueux
4110,206,Non défectueux
4111,206,Non défectueux
4112,206,Défectueux
4113,206,Non défectueux
4114,206,Non défectueux
4115,206,Non défectueux
4116,206,Non défectueux
4117,206,Non défectueux
4118,206,Défectueux
4119,206,Non défectueux
4120,206,Non défectueux
4121,207,Non défectueux
